"site","COVERTYPE","LRU2","drain","chem","text","form","ntrees","prop","Pinus","Tsuga","Fagus","Acer","Tilia","Carya","Quercus","Ulmus","Fraxinus","Larix","Thuja","Picea","Abies","PopLirio","Betula","Aesculus","Alnus","Castanea","Celtis","Cercis","Cornus","Crataegus","Cupressaceae","Juglans","Morus","NyssaLiquidambar","OstryaCarpinus","Platanus","Prunus","RobiniaGleditsia","Salix","Sassafras","rarea"
"99A wet euic sandy plains","MIXED CONIFER SWAMP","99A","wet","euic","sandy","plains",2,2.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
"98A wet typic alluvial floodplain","SHRUB SWAMP/EMERGENT MARSH","98A","wet","typic","alluvial","floodplain",8,2.6,0,0,0,0,0,0,62.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"98A wet dysic mucky plains","LAKE/RIVER","98A","wet","dysic","mucky","plains",6,3.3,0,0,0,0,0,0,66.7,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
"98A moist euic mucky plains","MIXED OAK SAVANNA","98A","moist","euic","mucky","plains",35,5.2,0,0,0,0,0,2.9,82.9,11.4,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
"99A dry super spodic sandy plains","MIXED CONIFER SWAMP","99A","dry","super spodic","sandy","plains",2,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"99A wet euic mucky plains","WET PRAIRIE","99A","wet","euic","mucky","plains",7,13,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,15
"99B wet euic mucky plains","MIXED HARDWOOD SWAMP","99B","wet","euic","mucky","plains",36,18.2,11.1,0,0,13.9,0,0,2.8,11.1,22.2,25,8.3,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3
"99B dry typic alluvial floodplain","BEECH-SUGAR MAPLE-HEMLOCK FOREST","99B","dry","typic","alluvial","floodplain",10,31.2,0,40,30,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16.7
"99A wet typic loamy plains","MUSKEG/BOG","99A","wet","typic","loamy","plains",2,0.9,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"94AB moist euic mucky plains","MIXED HARDWOOD SWAMP","94AB","moist","euic","mucky","plains",2,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"94AB moist dysic sandy plains","WHITE PINE-WHITE OAK FOREST","94AB","moist","dysic","sandy","plains",2,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"94AB dry typic sandy plains","WHITE PINE-WHITE OAK FOREST","94AB","dry","typic","sandy","plains",30,0.3,43.3,6.7,3.3,3.3,0,0,36.7,0,0,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"97A dry typic clayey slopes","WHITE PINE-MIXED HARDWOOD FOREST","97A","dry","typic","clayey","slopes",2,14.3,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1
"98A wet typic clayey plains","CEDAR SWAMP","98A","wet","typic","clayey","plains",4,0.6,0,0,25,0,0,0,0,0,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"98A wet typic loamy plains","BLACK ASH SWAMP","98A","wet","typic","loamy","plains",17,2.7,0,0,5.9,11.8,5.9,0,5.9,11.8,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"98A wet dysic mucky plains","SHRUB SWAMP/EMERGENT MARSH","98A","wet","dysic","mucky","plains",32,17.4,0,0,0,0,0,0,59.4,9.4,15.6,3.1,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9
"98A wet euic sandy plains","OAK-HICKORY FOREST","98A","wet","euic","sandy","plains",20,8.8,0,0,0,5,10,0,45,15,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
"98A wet euic mucky plains","BLACK OAK BARREN","98A","wet","euic","mucky","plains",9,0.6,11.1,0,0,0,0,0,77.8,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
"98A moist euic sandy plains","MIXED OAK SAVANNA","98A","moist","euic","sandy","plains",65,12.1,3.1,0,0,1.5,0,0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,8.5
"98A moist dysic mucky plains","BLACK OAK BARREN","98A","moist","dysic","mucky","plains",6,9.7,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"98A moist dysic sandy plains","BEECH-SUGAR MAPLE FOREST","98A","moist","dysic","sandy","plains",10,11.4,0,0,50,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,7.7
"98A wet euic mucky plains","BLACK ASH SWAMP","98A","wet","euic","mucky","plains",34,2.1,0,0,0,8.8,5.9,0,8.8,11.8,47.1,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
"98A moist euic sandy plains","BLACK ASH SWAMP","98A","moist","euic","sandy","plains",10,1.9,0,0,10,40,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
"98A moist typic loamy plains","WET PRAIRIE","98A","moist","typic","loamy","plains",78,2.1,0,0,0,0,0,0,71.8,6.4,6.4,5.1,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,1.4
"97A wet dysic mucky plains","BEECH-SUGAR MAPLE FOREST","97A","wet","dysic","mucky","plains",2,13.3,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
"99B moist euic sandy plains","OAK-HICKORY FOREST","99B","moist","euic","sandy","plains",8,0.5,0,0,12.5,12.5,0,12.5,37.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"97A wet typic clayey slopes","OAK-HICKORY FOREST","97A","wet","typic","clayey","slopes",2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"98A moist typic clayey plains","WET PRAIRIE","98A","moist","typic","clayey","plains",31,1.2,0,0,0,0,0,3.2,74.2,3.2,3.2,6.5,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
"97A dry typic clayey slopes","BEECH-SUGAR MAPLE FOREST","97A","dry","typic","clayey","slopes",8,57.1,0,0,37.5,50,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6
"97A moist typic clayey plains","BLACK ASH SWAMP","97A","moist","typic","clayey","plains",6,0.9,0,0,16.7,0,0,0,0,16.7,50,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"98A wet euic mucky plains","MUSKEG/BOG","98A","wet","euic","mucky","plains",3,0.2,0,0,0,33.3,0,0,33.3,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"98A moist typic clayey plains","MIXED OAK FOREST","98A","moist","typic","clayey","plains",37,1.5,0,0,0,0,0,18.9,67.6,5.4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
"111C dry typic loamy plains","MIXED OAK FOREST","111C","dry","typic","loamy","plains",4,22.2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
"98A wet euic mucky plains","LAKE/RIVER","98A","wet","euic","mucky","plains",8,0.5,0,0,0,0,0,0,75,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"98A dry typic mucky plains","BLACK OAK BARREN","98A","dry","typic","mucky","plains",20,10.6,0,0,0,0,0,0,95,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"98A wet euic mucky plains","MIXED OAK FOREST","98A","wet","euic","mucky","plains",20,1.2,0,0,0,0,0,0,80,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
"98A dry typic alluvial floodplain","SHRUB SWAMP/EMERGENT MARSH","98A","dry","typic","alluvial","floodplain",6,1.7,0,0,0,16.7,0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"111C dry typic clayey plains","BEECH-SUGAR MAPLE FOREST","111C","dry","typic","clayey","plains",16,80,0,0,50,12.5,6.2,6.2,6.2,0,12.5,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"111C wet typic clayey plains","BEECH-SUGAR MAPLE FOREST","111C","wet","typic","clayey","plains",2,100,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"98A dry rich sandy plains","MIXED OAK FOREST","98A","dry","rich","sandy","plains",302,7.9,0.3,0,0,0,0,3.3,95.4,0.3,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"98A dry typic alluvial floodplain","MIXED OAK FOREST","98A","dry","typic","alluvial","floodplain",18,5.2,0,0,0,5.6,0,0,88.9,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"98A moist euic mucky plains","MIXED OAK FOREST","98A","moist","euic","mucky","plains",23,3.4,0,0,0,4.3,0,0,91.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
"111C moist typic clayey plains","MIXED OAK FOREST","111C","moist","typic","clayey","plains",2,7.1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2
"111C wet euic sandy plains","BEECH-SUGAR MAPLE FOREST","111C","wet","euic","sandy","plains",2,100,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"111C moist typic clayey plains","BEECH-SUGAR MAPLE FOREST","111C","moist","typic","clayey","plains",26,92.9,0,0,61.5,15.4,0,0,0,7.7,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3
"111C wet euic mucky plains","WET PRAIRIE","111C","wet","euic","mucky","plains",2,33.3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"111C moist euic mucky plains","MIXED OAK FOREST","111C","moist","euic","mucky","plains",2,100,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"98A dry typic mucky plains","WET PRAIRIE","98A","dry","typic","mucky","plains",22,11.6,0,0,0,0,0,0,86.4,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7
"98A dry typic sandy slopes","BLACK OAK BARREN","98A","dry","typic","sandy","slopes",10,10.4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
"99A wet euic mucky plains","BLACK ASH SWAMP","99A","wet","euic","mucky","plains",2,3.7,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
"99A wet typic loamy plains","SHRUB SWAMP/EMERGENT MARSH","99A","wet","typic","loamy","plains",2,0.9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2
"99A dry rich sandy plains","MIXED HARDWOOD SWAMP","99A","dry","rich","sandy","plains",20,11.6,0,0,5,10,5,5,10,10,15,0,0,0,0,25,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,13.5
"99A dry rich sandy plains","MIXED OAK FOREST","99A","dry","rich","sandy","plains",30,17.4,0,0,0,0,0,0,93.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,14.5
"99A dry rich sandy plains","WET PRAIRIE","99A","dry","rich","sandy","plains",6,3.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
"99A moist euic sandy plains","MIXED OAK SAVANNA","99A","moist","euic","sandy","plains",211,19.4,0,0,0,2.8,0.5,0,87.2,2.8,2.8,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0.5,0,0.5,0,0,0,13.2
"99B wet typic alluvial floodplain","MIXED CONIFER SWAMP","99B","wet","typic","alluvial","floodplain",10,4.4,0,0,0,40,0,0,0,0,10,10,20,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3.8
"99B moist typic clayey plains","MIXED CONIFER SWAMP","99B","moist","typic","clayey","plains",24,2.3,4.2,20.8,0,20.8,0,0,0,4.2,20.8,12.5,12.5,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
"98A moist euic sandy plains","MIXED OAK FOREST","98A","moist","euic","sandy","plains",10,1.9,0,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
"98A dry rich sandy slopes","MIXED OAK FOREST","98A","dry","rich","sandy","slopes",51,21.9,0,0,0,0,0,7.8,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3
"98A moist typic alluvial floodplain","MIXED OAK FOREST","98A","moist","typic","alluvial","floodplain",3,0.9,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"99B dry rich sandy plains","SHRUB SWAMP/EMERGENT MARSH","99B","dry","rich","sandy","plains",4,1.8,50,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97A moist typic clayey plains","SHRUB SWAMP/EMERGENT MARSH","97A","moist","typic","clayey","plains",4,0.6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0.6
"97A wet typic loamy plains","SHRUB SWAMP/EMERGENT MARSH","97A","wet","typic","loamy","plains",10,16.4,50,0,0,10,0,0,0,0,10,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1
"99B dry rich sandy plains","MIXED CONIFER SWAMP","99B","dry","rich","sandy","plains",9,4.1,33.3,22.2,0,0,0,0,22.2,0,0,11.1,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"98A dry typic sandy plains","PINE BARRENS","98A","dry","typic","sandy","plains",4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"98A dry typic alluvial floodplain","PINE BARRENS","98A","dry","typic","alluvial","floodplain",2,0.6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"98A dry typic sandy plains","BLACK ASH SWAMP","98A","dry","typic","sandy","plains",2,0.1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"98A moist euic sandy plains","WHITE PINE-WHITE OAK FOREST","98A","moist","euic","sandy","plains",6,1.1,16.7,0,0,33.3,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,
"97A dry typic loamy slopes","WHITE PINE-WHITE OAK FOREST","97A","dry","typic","loamy","slopes",4,6.8,0,25,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"98A dry typic loamy slopes","WHITE PINE-WHITE OAK FOREST","98A","dry","typic","loamy","slopes",2,0.6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
"97A wet typic clayey plains","MIXED OAK SAVANNA","97A","wet","typic","clayey","plains",22,10.2,0,0,4.5,0,0,4.5,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
"97A dry typic loamy plains","WHITE PINE-WHITE OAK FOREST","97A","dry","typic","loamy","plains",16,1.9,37.5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"97A dry typic sandy plains","MIXED OAK SAVANNA","97A","dry","typic","sandy","plains",14,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97A dry rich sandy plains","WHITE PINE-WHITE OAK FOREST","97A","dry","rich","sandy","plains",12,2.1,25,0,8.3,8.3,0,0,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
"97A moist typic loamy plains","BLACK OAK BARREN","97A","moist","typic","loamy","plains",2,0.4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"97A dry typic clayey plains","BLACK OAK BARREN","97A","dry","typic","clayey","plains",6,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"97A dry rich sandy plains","BLACK OAK BARREN","97A","dry","rich","sandy","plains",14,2.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"97A dry typic alluvial floodplain","MIXED OAK SAVANNA","97A","dry","typic","alluvial","floodplain",4,2.6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
"98A dry typic loamy plains","WET PRAIRIE","98A","dry","typic","loamy","plains",106,0.8,0,0,0,0.9,0.9,2.8,83,0.9,1.9,5.7,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.8
"111BA dry typic mucky plains","OAK-HICKORY FOREST","111BA","dry","typic","mucky","plains",8,36.4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8
"98A wet typic clayey plains","BLACK OAK BARREN","98A","wet","typic","clayey","plains",38,5.5,0,0,0,0,0,2.6,89.5,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
"111BA moist euic mucky plains","OAK-HICKORY FOREST","111BA","moist","euic","mucky","plains",4,6.9,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1
"111BA dry typic loamy slopes","BLACK OAK BARREN","111BA","dry","typic","loamy","slopes",5,22.7,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5
"111BA dry typic clayey plains","MIXED HARDWOOD SWAMP","111BA","dry","typic","clayey","plains",15,2.1,0,0,0,6.7,0,0,40,13.3,6.7,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,3.1
"98A moist typic clayey plains","BLACK OAK BARREN","98A","moist","typic","clayey","plains",55,2.2,0,0,0,1.8,0,0,83.6,1.8,1.8,1.8,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"98A moist typic loamy plains","GRASSLAND","98A","moist","typic","loamy","plains",6,0.2,0,0,0,0,0,0,83.3,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"111BA dry typic alluvial floodplain","BLACK OAK BARREN","111BA","dry","typic","alluvial","floodplain",29,18.2,0,0,0,0,0,3.4,93.1,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6
"98A wet typic loamy plains","BLACK OAK BARREN","98A","wet","typic","loamy","plains",20,3.2,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"111BA dry typic alluvial floodplain","MIXED OAK FOREST","111BA","dry","typic","alluvial","floodplain",9,5.7,0,0,0,0,0,0,66.7,11.1,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
"99B moist dysic sandy plains","WHITE PINE-MIXED HARDWOOD FOREST","99B","moist","dysic","sandy","plains",10,1.9,0,0,10,30,0,10,10,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3.1
"99B wet typic alluvial floodplain","WHITE PINE-MIXED HARDWOOD FOREST","99B","wet","typic","alluvial","floodplain",8,3.5,0,0,50,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1.5
"99B moist typic loamy plains","WHITE PINE-MIXED HARDWOOD FOREST","99B","moist","typic","loamy","plains",16,0.6,25,6.2,31.2,18.8,0,0,0,0,0,0,0,0,0,6.2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
"99B moist typic alluvial floodplain","WHITE PINE-MIXED HARDWOOD FOREST","99B","moist","typic","alluvial","floodplain",8,3,12.5,0,37.5,12.5,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"98A dry typic loamy slopes","MIXED OAK FOREST","98A","dry","typic","loamy","slopes",32,10,0,0,0,0,0,12.5,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,14.4
"98A dry rich sandy plains","WET PRAIRIE","98A","dry","rich","sandy","plains",22,0.6,0,0,0,0,0,0,90.9,0,0,4.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
"111BA moist euic mucky plains","MIXED OAK SAVANNA","111BA","moist","euic","mucky","plains",7,12.1,0,0,0,0,0,14.3,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
"111BA moist typic clayey plains","MIXED OAK SAVANNA","111BA","moist","typic","clayey","plains",33,2.6,0,0,0,0,0,15.2,81.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
"111BA wet typic clayey plains","MIXED OAK SAVANNA","111BA","wet","typic","clayey","plains",24,12.2,0,0,0,0,0,8.3,79.2,0,4.2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,5.7
"99B wet typic alluvial floodplain","OAK-HICKORY FOREST","99B","wet","typic","alluvial","floodplain",2,0.9,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"99B wet euic sandy plains","OAK-HICKORY FOREST","99B","wet","euic","sandy","plains",2,0.5,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"99B moist typic clayey plains","WHITE PINE-MIXED HARDWOOD FOREST","99B","moist","typic","clayey","plains",10,0.9,0,0,40,10,10,0,10,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"99B moist dysic sandy plains","WHITE PINE-WHITE OAK FOREST","99B","moist","dysic","sandy","plains",2,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"99B dry spodic sandy plains","WHITE PINE-MIXED HARDWOOD FOREST","99B","dry","spodic","sandy","plains",2,2.3,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
"98A moist typic clayey plains","BLACK ASH SWAMP","98A","moist","typic","clayey","plains",16,0.6,0,0,0,6.2,0,0,0,12.5,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"98A dry typic loamy plains","CEDAR SWAMP","98A","dry","typic","loamy","plains",4,0,0,25,25,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98A moist dysic sandy plains","CEDAR SWAMP","98A","moist","dysic","sandy","plains",2,2.3,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"98A moist typic alluvial floodplain","BLACK OAK BARREN","98A","moist","typic","alluvial","floodplain",9,2.6,0,0,0,0,0,0,77.8,0,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"98A moist euic sandy plains","BLACK OAK BARREN","98A","moist","euic","sandy","plains",22,4.1,9.1,0,0,0,0,0,81.8,4.5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
"98A dry typic sandy plains","WET PRAIRIE","98A","dry","typic","sandy","plains",4,0.3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"111BA moist euic mucky plains","MIXED CONIFER SWAMP","111BA","moist","euic","mucky","plains",14,24.1,0,0,0,0,0,0,42.9,7.1,0,28.6,0,0,0,7.1,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,14.3
"111BA moist typic clayey plains","SHRUB SWAMP/EMERGENT MARSH","111BA","moist","typic","clayey","plains",7,0.6,0,0,0,28.6,0,0,28.6,14.3,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"111BA moist typic loamy plains","BLACK ASH SWAMP","111BA","moist","typic","loamy","plains",1,0.3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
