"ESD","ID","Abies","Acer","Betula","Carya","Fagus","Fraxinus","Larix","Picea","Pinus","PopLirio","Quercus","Thuja","Tilia","Tsuga","Ulmus","Basswood","Elm","Hemlock","Hickory","Oak","Pine","Tamarack","Whitecedar","p","m","e","s","d","Twh","Tw","Tc","Tcl","Tg","Tg30","Bhs","carbdepth","clay150","floodfrq","histic","humic","humicdepth","hydric","ksatdepth","OM150","pH50","rockdepth","sand150","sand50","spodic","watertable","elev","slope","aspect","slope500","shade","popen","nopen","solar","LRU","spptotal","ES"
"99A Wet Floodplain Plains",1867,0.000218181828544898,0.345642986622724,0.0716524510221048,0.24131003767252,0.289565542882139,0.532490768215873,0.0663678794252602,0.0018538034055382,0.0484793927330016,0.128782020035115,0.382648058912971,0.00376787882255898,0.306088175285946,0.0268210394847715,0.463720898736607,0.18312727522359,0.789600003849376,3.63636380908164e-05,0.00661818179386583,0,0,0.00570909096859396,0.000109090914272449,871.248812588778,0.590011423284357,605.757063432173,0.380815039981495,0.109527774832465,28.2327797629616,22.3493031588468,-4.20858654108914,-8.18809795379639,17.7546802867543,17.7703529704701,0,107.312906438654,21.277551911094,0.727272736755284,0,0.545454554937103,31.3131309856068,0.74421999129382,188.685584328391,1.26189290935343,6.38929286870089,250,35.0481760718606,33.569334637035,0,22.6627381064675,195.194618918679,0.0300075628329068,2.89277854832736,0.0133787374731831,0.792081459002061,1.54796237295324,1.55537734248421,3.86691546440125,NA,0.985200006387789,NA
"99A Wet Loam Plains",2517.08362369338,7.38675993273379e-05,0.399895091193894,0.0254449995229741,0.432262348601731,0.329401361168677,0.702818187998562,0.0233065907257582,0.00071219514198731,0.00451296166679497,0.129888548319413,0.371952401039285,0.000520673643999233,0.483942133858021,0.00269461092814959,0.640587267144632,0.0582915715911168,0.911537562345762,6.82926853593011e-05,0.0235896330485599,0.000235386240257125,1.95121960487308e-05,0.000836135567253527,0.00302857140773576,889.81818009752,0.584924600057901,631.430694473745,0.360076911981097,0.0982747651273158,28.7904048414596,22.7583289528558,-3.99318938139008,-8.09935631236964,18.1976714316976,18.1986195368219,0.00191637629623612,56.9613906049562,40.725567130677,0,0.00116144022044404,0.147886587767651,23.3570118581792,0.914761501529906,30.0184677951427,1.42292731605756,6.85005256689384,250,22.8288504470932,23.867558035701,0.00191637629623612,10.7776044910378,210.575870101876,0.00469714472646734,2.836866012226,0.00410873171340395,0.786044188700487,1.56687261709353,1.56670994251863,3.83737465313503,NA,0.997606665082093,NA
"99B Acidic Moist Sand Plains",2420.52173913043,0.0187811632336968,0.361023799880691,0.248634115185427,0.0241830917075276,0.291470957838971,0.327267237169587,0.0949009719264248,0.0223130437282278,0.378201781407646,0.130492040158614,0.106038377498803,0.255830658609857,0.0722057433474971,0.56764548919771,0.198997603810352,0.161808697547278,0.000626086966013131,0.206539129565025,0.000226086967260293,3.47826103477374e-05,0.00869565235410371,0.00358260872409396,0.600991304548781,808.195604407269,0.583937808223393,575.811337678329,0.380895889323691,0.131223100035087,27.5715467204218,21.1843369525412,-5.54608040270598,-9.73456328848134,16.5206273949665,16.5175291973612,0.246732774959958,141.111919403076,8.14330278272214,0,0,0.0316693510698236,17.0034679329914,0.101608693275763,223.021022299062,0.917420325071915,6.25605085621709,250,82.9197051006815,89.8737637063731,0.861981448919877,62.655924755594,206.730742081352,0.0110974151985315,3.33146111861519,0.00914860765814133,0.783133346101512,1.56405322966368,1.56179638530897,3.8261020079903,NA,0.982504349282902,NA
"99B Dry Loam Plains",2772.80769230769,0.0178640234516934,0.44308020403752,0.137672119988845,0.021954609036374,0.650937667259803,0.190948680329781,0.0469974080064835,0.00833846158527124,0.167957950311785,0.0468284156746589,0.104925850406289,0.0912518407433079,0.253605503588915,0.442763128676094,0.165945255985627,0.129276924435264,0.000107692312807418,0.802707689912775,0.0373230761436459,0,0.00118461541401652,0.0385230769259998,0.00418461537740838,827.280496450571,0.590478530296913,573.759784405048,0.394244065651527,0.126727091864898,27.3332124123207,21.0675581418551,-5.41830746944134,-9.52564257841844,16.4610950029813,16.4589116756733,0.0256410264051878,68.8946215923016,18.8662757781836,0,0.0128205132025939,0,17.4790330850161,0.0982905998826027,120.168642851023,1.60106667303122,6.67000759564913,250,45.4568146925706,44.6718892317552,0.0256410264051878,200.562302516057,237.061520503117,0.0304091138621935,3.13994433215031,0.0223501258744643,0.783559496586139,1.55260941615471,1.55151122808456,3.83514540012066,NA,1.01330769052192,NA
"99B Dry Sand Plains",2661,0.0187999997287989,0.277979999780655,0.161965131759644,0,0.202493324875832,0.165746673941612,0.0921333357691765,0.0476000010967255,0.815900027751923,0.149704247713089,0.0687199980020523,0.191986665129662,0.0707933306694031,0.468388944864273,0.133039996027946,0,0,0.00280000013299286,0,0,0.891600012779236,0,0.000400000018998981,787.525573730469,0.579781234264374,570.789184570312,0.37252339720726,0.134262531995773,27.4709167480469,20.8036270141602,-6.22746658325195,-10.7382841110229,16.0687427520752,16.0509586334229,0.222222223877907,250,5.04694652557373,0,0,0,14.7580242156982,0.108641974627972,250,0.697483956813812,4.70394086837769,250,93.5329895019531,93.4375762939453,0.222222223877907,202.839508056641,230.867324829102,0.0393583066761494,4.49489068984985,0.00931573193520308,0.762917339801788,1.5517430305481,1.54345631599426,3.83841753005981,NA,0.894800012931228,NA
"99B Euic Moist Sand Plains",2520.32258064516,0.0107290324296862,0.437191592108819,0.273091395295435,0.0454378992097542,0.313873392079146,0.357656843479603,0.0984091233582266,0.00920000020790124,0.360026217997074,0.117335213708781,0.111556131678123,0.123520825996116,0.166096669591723,0.478325597641449,0.295254232181657,0.328490323131724,0.00389032272411691,0.262322583427322,0.000580645151316158,5.16129056772878e-05,0.0487419356396722,0.000322580664238382,0.329051613270666,816.620218584614,0.581159797406966,588.563657699093,0.3760031480943,0.134246697469104,27.9386333957795,21.4402524886593,-5.48677609812829,-9.66680975883238,16.7676401599761,16.7663950612468,0.0215053767446549,149.38183735263,9.39684487350525,0,0,0.0386300285256678,18.9639087800057,0.0798486668256021,175.630702357138,0.799254454912678,6.18821830134238,250,77.5600865887057,88.8024092643492,0.0563520517560743,52.4840700088009,209.460009174962,0.0088735225914617,3.0933842120632,0.00687112818442045,0.784705467762486,1.5649533867836,1.56372328919749,3.83571599375817,NA,0.973451616914733,NA
"99B Euic Muck Plains",3089.44444444444,0.0411555558029148,0.259244860874282,0.243909363945325,0.0132666447251621,0.106034600693319,0.585220098495483,0.588926934533649,0.233379052744971,0.214594663845168,0.0354233337566257,0.0421017290403446,0.405121429098977,0.0811540735885501,0.181294219361411,0.214673144121965,0.00524444448658162,0.000533333358665307,0.00595555545037819,0,0,0.000755555565572447,0.000666666672461563,0.992311106787788,812.169874403212,0.588214609358046,568.563286675347,0.392602798011568,0.132416766550806,27.3520581987169,20.997730255127,-5.56244076622857,-9.78580294715034,16.3101230197483,16.3144395616319,0,184.733211093479,23.5426352818807,0,0.913580252064599,0.0123456791043282,117.877160814073,0.950617286894057,230.493826972114,54.5633116828071,6.46695947647095,250,26.0081509484185,14.286839167277,0,10.802468723721,214.154591878255,0.0112714532814506,3.39407194985284,0.00715743245867391,0.783087730407715,1.56083089775509,1.5645385450787,3.83804660373264,NA,1.00546666232145,NA
"99B Euic Wet Sand Plains",2646.97826086957,0.0114086955309967,0.423027204268652,0.248299792408943,0.0674414386537493,0.184250829174467,0.488157913736675,0.278910888035012,0.0437367145356763,0.35875955256431,0.135338006237441,0.12382138038621,0.114798451147457,0.113086207952026,0.320836786261719,0.293705117605303,0.340313042114165,0.00346086965873837,0.0236347827088574,0.000400000018998981,8.69565258693436e-05,0.000878260870788084,0.0424086953786647,0.577121740358922,807.228704037874,0.579017715609592,586.958331564198,0.372458840193956,0.1368993104476,27.9207004464191,21.5195873923924,-5.39534300306569,-9.57062194658362,16.8399444248365,16.8402107487554,0.0345792018848917,112.264174482097,10.0668440901715,0,0.00241545895519464,0.335748794934024,22.1130498388539,0.895372494407322,194.242054649021,1.72379967052004,6.57751443075097,250,79.0158783456554,86.4922545059868,0.0563183326436126,27.7364605613377,198.115094723909,0.00689438672523703,3.223321357499,0.00571248676303936,0.786244992328727,1.56516337913016,1.56564221174821,3.83831488049549,NA,0.988304347635004,NA
"99B Moist Floodplain Plains",2573.38461538462,0.0241794971964107,0.421982496976852,0.157749961201961,0.074943472040244,0.459144381376413,0.333036112097593,0.0696025642638023,0.00680000010806207,0.146123540086242,0.0807262160457098,0.153971281081725,0.0999511669819745,0.20534931237881,0.349732004535886,0.288415657786223,0.527661542479809,0.0734461530720672,0.304553848028613,0.000553846162242385,0,0,0.000123076928922763,0.0777538481275909,832.36337515024,0.589557487231035,579.734379695012,0.391208066390111,0.126061389652582,27.6000306056096,21.3362944676326,-5.29672120167659,-9.36488694411058,16.7293644685012,16.7373660160945,0.00854700861068872,95.0463923674363,14.8296924737784,0.324786330644901,0,0.282030412210868,24.1201777091393,0.21138676829063,171.077424416175,0.910506110924941,6.79673257240882,250,57.8688272329477,60.5059450589694,0.15183509599704,79.6033689058744,204.762482863206,0.0336768127655467,3.65532584373768,0.0149055807940805,0.779569593759683,1.54568726282853,1.55300591542171,3.8275856421544,NA,0.984092314799245,NA
"99B Moist Loam Plains",2312.84353741497,0.0348658748715482,0.432920112394962,0.220675707433601,0.0514837683872027,0.415709710597586,0.365538142824254,0.0570996061844916,0.00965988496635236,0.124416374778819,0.0925450376900179,0.0981449849479301,0.174711638821612,0.278861870038874,0.441640888743077,0.323817790720333,0.444993196539961,0.0421795919759288,0.237044897404037,0.000576870755108745,2.99319742108081e-05,0.000138775516795565,0.0143510203865566,0.250906122012102,816.525055554448,0.586010677879359,576.958099157632,0.385270914658397,0.130097304781278,27.5327212275291,21.2181111030838,-5.40867630965045,-9.51906705064838,16.5884795221342,16.5898695121817,0.0178193496096702,72.3592079967058,18.5945735330484,0,0,0.0775865966669556,21.4675317783745,0.120752822481045,85.7341704190183,0.780685659371266,6.61628290909488,250,42.2889664448848,45.349817321414,0.0683652476794055,46.7810331137002,211.97456660887,0.00889242490710767,3.17794410610686,0.00849454752866458,0.785055799549129,1.56449970988189,1.56332388135041,3.83417154818165,NA,0.9902204065647,NA
"99B Rich Sand Plains",2278.2,0.00727999988012016,0.401396065950394,0.188696510717273,0.011408666765783,0.425127233564854,0.193606738746166,0.0507406667806208,0.0125120000680909,0.382836475968361,0.0790946679189801,0.14785166811198,0.150725152972154,0.110402155295014,0.504374752007425,0.154297897219658,0.101600000052713,0.000360000017099082,0.605239998199977,0.079320000926964,0,0.0786800016881898,0.00272000012919307,0.0982000037096441,813.244494628906,0.584948635101318,577.052282714844,0.384642249345779,0.132928581535816,27.553092956543,21.1725769042969,-5.47931623458862,-9.63947782516479,16.5127801895142,16.5123081207275,0.0655263163149357,136.515556335449,7.01474223136902,0,0,0,14.7449415683746,0.0444444455206394,234.220317077637,0.874430394172668,6.38009262084961,250,84.5239898681641,86.0910469055176,0.345847956836224,184.818714141846,213.17149810791,0.0158560863230377,3.2272342979908,0.0131950560025871,0.78161518573761,1.56069260835648,1.55795019865036,3.82918996810913,NA,0.96612000472378,NA
"99B Wet Floodplain Plains",2297.06666666667,0.0151306124093632,0.363647710780303,0.0925755796798815,0.0932953870467221,0.181511379902561,0.539874549706777,0.10789388702251,0.0130933333421126,0.110211555908124,0.0587476633799573,0.143158285568158,0.103478727932088,0.197066348294417,0.127143659590123,0.435913460453351,0.348413331302193,0.381693333542595,0.00180000004669031,0.00113333338716378,0.000266666663810611,0.000213333343466123,0.061746666347608,0.174106666880349,821.432139078776,0.581244411071142,592.216258748372,0.375694228212039,0.133679272482793,27.9851565678914,21.5103079477946,-5.23045374552409,-9.33630275726318,16.8993321418762,16.9044013341268,0.00432098756233851,52.5688026428223,23.8913604736328,0.86296296864748,0.00308641990025838,0.703552542626858,39.3820668538411,0.901681572198868,125.490801111857,1.57893146077792,7.36051621437073,250,38.119408194224,36.322522354126,0.00432098756233851,23.7100894927979,190.029757181803,0.012598217621174,2.90506765047709,0.00689504272498501,0.789646385113398,1.55829229354858,1.56456481615702,3.83734765847524,NA,0.969373331513877,NA
"99B Wet Loam Plains",2332.68874172185,0.031036225994833,0.379748936668532,0.217509358911621,0.0627848401146059,0.229497829193114,0.531970872932317,0.189914702332967,0.0197382894119507,0.131295828676061,0.0669687380212427,0.109201013923943,0.202190817007159,0.245608470544515,0.244055929447259,0.391973734543418,0.410969535969753,0.10050860895399,0.0278622511811308,0.000296688748104189,0.000256953646879125,0.000625165589523829,0.0519549669374077,0.394238409871507,811.35398733379,0.583493061807771,579.124777686517,0.381171024003566,0.133178113558829,27.608519648874,21.2589235242629,-5.39529845888251,-9.51937271269741,16.6204652533626,16.6212307064738,0.00401030170009626,55.3953006567545,21.616777097942,0,0.00817938889099273,0.351268351078033,24.0083691742247,0.862130098784996,86.5360444618377,1.50819653943674,7.2281100165765,250,43.7618932345056,45.2139314752541,0.0134657838980094,28.4960534809441,207.443781871669,0.0057184437720802,3.2160060089945,0.00532657367528866,0.785257245531145,1.56579394214201,1.56669797171031,3.8364387237473,NA,0.986712580898296,NA
"MLRA 94C Limestone Plains",2198.8,0.0924974913864086,0.352190319634974,0.210829780902714,0.181045573961455,0.305810251506045,0.227307495164375,0.110098096743847,0.100708200177178,0.141606921050698,0.175460587399236,0.283609653140108,0.352478999869588,0.12508590927658,0.192441067464339,0.148215809836984,0.000559999995554487,0.26487629278563,0.0668800000101328,0.00112000002215306,0.258816039112086,0.00626692747076352,0.00113594252616167,0.391946664949258,842.306335449219,0.593172113100688,577.674700927734,0.380262712637583,0.0958206549286842,27.4360235850016,21.4436058044434,-5.38230853080749,-9.72966095606486,16.7779719034831,16.7787340799967,0,85.9777775764465,21.106867090861,0,0.0666666666666667,0.525925930341085,23.59522412618,0.288888891537984,108.771985117594,5.98207295338313,6.89195248285929,85.3126714070638,42.5989585240682,40.8374279658,0,164.07407430013,221.129565429687,0.0157144649885595,2.63487196763357,0.0143523081516226,0.786319494247437,1.56182326475779,1.55836932659149,3.83245650927226,NA,0.991601866871739,NA
